src_selfies,tgt_selfies,src_qed,tgt_qed,src_smiles,tgt_smiles,pair_similarity
[C][C][Branch1][C][C][C][N][C][C][O][C@H1][Branch2][Ring1][Branch1][C][N][C][=Branch1][C][=O][N][C][C][S][C][Branch1][C][C][Branch1][C][C][C][Ring1][Branch2][C][Ring2][Ring1][C],[C][C][Branch1][C][C][C][N][Branch2][Ring1][Branch2][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][Branch1][Branch2][N][C][=C][C][=N][Ring1][Branch1][=C][Ring1][O][C][C][S][Ring2][Ring1][=Branch1],0.8552832483653365,0.9412724632362158,CC(C)CN1CCO[C@H](CNC(=O)N2CCSC(C)(C)C2)C1,CC1(C)CN(C(=O)NCc2cccc(-n3cccn3)c2)CCS1,0.3611111111111111
[C][C][Branch1][C][C][Branch2][Ring1][Branch1][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][Branch1][C][#C][C][NH3+1][=C][Ring1][#Branch2][S][Branch1][C][C][=Branch1][C][=O][=O],[C][C][=C][C][=C][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][Branch1][C][#C][C][O][=C][Ring1][#Branch2][C][Branch1][C][C][=N][Ring2][Ring1][Ring2],0.7567987955685695,0.8296922078528677,CC(C)(CNC(=O)c1cccc(C#CC[NH3+])c1)S(C)(=O)=O,Cc1ccc(NC(=O)c2cccc(C#CCO)c2)c(C)n1,0.4
[C][S][C@H1][C][C][C@@H1][Branch2][Ring1][#Branch1][N][C][=Branch1][C][=O][N][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][Ring2][Ring1][Ring1],[C][S][C@H1][C][C][C@@H1][Branch2][Ring1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#C][C][=N][C][Branch1][=Branch1][C][C][C][Ring1][Ring1][=N][O][Ring1][Branch2][C][=C][Ring1][=C][C][Ring2][Ring1][=Branch1],0.7472359014730855,0.8977307425300758,CS[C@H]1CC[C@@H](NC(=O)NNC(=O)c2ccc(Cl)cc2)C1,CS[C@H]1CC[C@@H](NC(=O)c2ccc(-c3nc(C4CC4)no3)cc2)C1,0.4666666666666667
[C][N][C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][#Branch2][O][C][C@H1][C][C][C][O][Ring1][Branch1][C][=C][Ring1][=N][=C][Branch1][C][Br][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][#Branch2],[C][C][N][C][=C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][C@H1][C][C][C][O][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][=Branch1],0.6370663770679356,0.8237923191278723,Cn1c(C(=O)Nc2ccc(OC[C@H]3CCCO3)cc2)c(Br)c2ccccc21,CCn1cc(C(=O)OCC(=O)NC[C@H]2CCCO2)c2ccccc21,0.3670886075949367
[O][=C][Branch2][Ring1][Ring2][N][C][C][=C][C][=C][C][Branch1][Branch2][O][C][C][Branch1][C][F][F][=N][Ring1][O][N][C][=C][C][=C][N][=N][Ring1][=Branch1],[O][=C][Branch1][P][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][C][=C][C][=C][C][Branch1][Branch2][O][C][C][Branch1][C][F][F][=N][Ring1][O],0.8496247429785018,0.9163931178617661,O=C(NCc1cccc(OCC(F)F)n1)Nc1cccnn1,O=C(Nc1ccc2c(c1)OCO2)c1cccc(OCC(F)F)n1,0.37681159420289856
[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1][N][C][C][C][C][Ring1][Branch1][C][=C][Ring2][Ring1][Ring2],[C][C][O][C][=N][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][=N][N][Ring1][=Branch2][C],0.8476254238160107,0.9425723135570893,CCOC(=O)c1ccc(NC(=O)c2cccnc2N2CCCC2)cc1,CCOc1ncccc1C(=O)Nc1cc(C(C)(C)C)nn1C,0.3582089552238806
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][O][Ring1][Branch2],[C][C][=C][C][=C][Branch1][=N][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][C][C][C][C][=C][Ring1][N][N][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0.8360662338592733,0.9142824091203692,Cc1ccccc1CCNS(=O)(=O)c1ccc(C(=O)[O-])o1,Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)Cc1ccccc1,0.3559322033898305
[C][C@][Branch2][Ring1][#Branch2][C][=N][O][C][Branch1][P][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][C][C][C][C][Ring1][=Branch2][=N][Ring1][#C][C][C][C][O][Ring2][Ring1][Ring2],[C][C@][Branch2][Ring1][Branch2][C][=N][O][C][Branch1][#C][C@@H1][C][C][C@@H1][C][C][C][C][C@@H1][Ring1][=Branch1][NH2+1][Ring1][#Branch2][=N][Ring1][#C][C][C][C][O][Ring2][Ring1][Ring2],0.8319835194882484,0.9058303094757513,C[C@]1(c2noc(CC3(C(=O)[O-])CCCCC3)n2)CCCO1,C[C@]1(c2noc([C@@H]3CC[C@@H]4CCCC[C@@H]4[NH2+]3)n2)CCCO1,0.38333333333333336
[C][C][O][C][=C][C][=C][Branch2][Ring1][N][N][C][=Branch1][C][=O][C@@H1][C][C][=Branch1][C][=O][N][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=C][C][Branch1][C][C][=C][Ring2][Ring1][Branch2],[C][C][=C][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][Ring1][Branch2][N][C][=Branch1][C][=O][C@H1][C][C][C][N][Branch1][=N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=C],0.8167619010554692,0.919337915215215,CCOc1ccc(NC(=O)[C@@H]2CC(=O)N(CCc3ccccc3)C2)c(C)c1,Cc1cc(=O)n(C)cc1NC(=O)[C@H]1CCCN(C(=O)c2ccccc2)C1,0.35064935064935066
[C][C@H1][Branch1][=C][C][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][F],[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][F],0.7888149390096825,0.8939331922031646,C[C@H](CCc1ccc(O)cc1)NC(=O)Nc1ccccc1F,COc1ccccc1NC(=O)Nc1ccc(Cl)cc1F,0.37037037037037035
[C][C][O][C][C][N][C][Branch2][Ring1][=Branch2][C@H1][C][C][=Branch1][C][=O][N][Branch1][=N][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][C][C][Ring1][=C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][#Branch1],[C][C][N][C][C@H1][Branch2][Ring1][#Branch2][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][C][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][C][C][Ring2][Ring1][=Branch1][=O],0.6047256091641375,0.7295320428679948,CCOCCn1c([C@H]2CC(=O)N(c3cccc(C)c3C)C2)nc2ccccc21,CCN1C[C@H](c2nc3ccccc3n2Cc2cccc(C)c2)CC1=O,0.4714285714285714
[C][C][Branch1][C][C][=C][C][=Branch1][C][=O][N][C][C][=C][C][=C][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][C@@H1][C][C][C][C@@H1][Branch1][C][O][C][Ring1][#Branch1][C][=C][Ring1][P],[C][C][=Branch1][C][=O][N][C][C@H1][C][C][C][N][Branch2][Ring1][C][/C][=Branch1][Ring2][=C][/C][#N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][Ring1][P],0.6940891317761559,0.8695349928791933,CC(C)=CC(=O)NCc1ccc(C(=O)NC[C@@H]2CCC[C@@H](O)C2)cc1,CC(=O)NC[C@H]1CCCN(/C(=C/C#N)c2ccc(F)cc2)C1,0.3582089552238806
[C][C][=C][C][=C][Branch2][Ring1][#Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][O][S][Ring2][Ring1][Branch1],[O][=C][Branch1][N][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][N][Branch1][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][C][Ring1][=N],0.8350483614489843,0.919113174608729,Cc1ccc(CCCC(=O)N2CCc3ccccc3CC2)s1,O=C(CCCc1ccccc1)N1CCN(c2ccc(O)cc2)CC1,0.38181818181818183
[C][C][=C][C][=C][Branch2][Ring1][=Branch1][C@@H1][C][N][Branch1][N][C][C][=C][S][C][Branch1][C][C][=N][Ring1][=Branch1][C][C][O][Ring1][=N][C][Branch1][C][C][=C][Ring2][Ring1][Ring2],[C][C][N][C][C][O][C@H1][Branch2][Ring1][=Branch1][C][=N][C][Branch1][=N][C][=C][C][=C][C][Branch1][Ring1][C][NH3+1][=C][Ring1][Branch2][=C][S][Ring1][=N][C][Ring2][Ring1][Ring1],0.8652843064458083,0.9390519368270872,Cc1ccc([C@@H]2CN(Cc3csc(C)n3)CCO2)c(C)c1,CCN1CCO[C@H](c2nc(-c3cccc(C[NH3+])c3)cs2)C1,0.37681159420289856
[C][C@H1][O][C][C][C@H1][Ring1][Branch1][C][=Branch1][C][=O][N][Branch1][C][C][C][C][C][O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1],[C][N][Branch1][#C][C][C@H1][Branch1][C][O][C][N][C][C][O][C][C][Ring1][=Branch1][C][=Branch1][C][=O][C@@H1][C][C@@H1][Ring1][Ring1][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1],0.7568605780876432,0.8446614790535288,C[C@H]1OCC[C@H]1C(=O)N(C)CCCOc1ccc(F)cc1,CN(C[C@H](O)CN1CCOCC1)C(=O)[C@@H]1C[C@@H]1c1ccc(F)cc1,0.35294117647058826
[O][=C][Branch1][N][N][C][C][C][=C][C][C][C][C][Ring1][=Branch1][C@H1][C][C][C][N][Branch2][Ring1][Ring2][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Cl][C][Ring1][P],[O][=C][Branch1][#C][N][C][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][C][C][Ring1][Ring1],0.6604452404753703,0.8347282444144176,O=C(NCCC1=CCCCC1)[C@H]1CCCN(S(=O)(=O)c2cc(Cl)ccc2Cl)C1,O=C(NCCc1ccc(Cl)cc1)C1CC1,0.3870967741935484
[C][C][=C][C][Branch1][#C][N][C][=Branch1][C][=O][C@H1][C][C][C][NH2+1][C@@H1][Ring1][=Branch1][C][=C][C][=C][Ring1][S][F],[C][C][=C][C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][N][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=C][C][=C][Ring2][Ring1][C][F],0.8204636916888872,0.8833018648569886,Cc1cc(NC(=O)[C@H]2CCC[NH2+][C@@H]2C)ccc1F,Cc1cc(NC(=O)NCc2ccc(F)cc2)ccc1F,0.4074074074074074
[C][C][=C][C][Branch2][Ring1][P][N][C][=Branch1][C][=O][C@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C@@H1][Branch1][C][C][C@@H1][Branch1][C][C][O][=N][O][Ring2][Ring1][#Branch1],[C][C][=C][C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][#Branch2][=N][O][Ring2][Ring1][C],0.8208967319716621,0.8960373571926544,Cc1cc(NC(=O)[C@H](c2ccccc2)S(=O)(=O)[C@@H](C)[C@@H](C)O)no1,Cc1cc(NC(=O)c2ccc(C(C)(C)C)cc2)no1,0.41509433962264153
[C][C][C][NH1+1][Branch1][C][C][C][C@@H1][C][C][N][Branch2][Ring1][Branch2][C][=Branch1][C][=O][N][C][C][=C][C][=NH1+1][C][Branch1][Branch2][N][C][C][C][C][Ring1][Branch1][=C][Ring1][O][C][Ring2][Ring1][Ring2],[C][C][C][C][=C][S][C][=Ring1][Branch1][C][N][C][=Branch1][C][=O][N][C][C][=C][C][=C][Branch1][#Branch2][N][C][C][C][C][C][C][Ring1][#Branch1][NH1+1][=C][Ring1][=N],0.7455446349833855,0.8140577984298416,CCC[NH+](C)C[C@@H]1CCN(C(=O)NCc2cc[nH+]c(N3CCCC3)c2)C1,CCc1ccsc1CNC(=O)NCc1ccc(N2CCCCCC2)[nH+]c1,0.36
[C][O][C][C@H1][Branch2][Ring1][#C][N][C][=Branch1][C][=O][N][C][C][N][Branch1][S][C@H1][Branch1][C][C][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][C][Ring1][#C][C][=C][C][=C][O][Ring1][Branch1],[C][C@@H1][Branch1][N][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][N][C][C][N][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][Ring1][=Branch1][C][C][Ring2][Ring1][C],0.8074491075471526,0.8885220447576047,COC[C@H](NC(=O)N1CCN([C@H](C)C(=O)N2CCCC2)CC1)c1ccco1,C[C@@H](C(=O)N1CCCC1)N1CCN(C(=O)Nc2ccc3c(c2)CCC3)CC1,0.4375
[C][C][=C][C][=C][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][N][C][=N][C][=C][Branch1][Ring2][S][Ring1][Branch1][C][C@@H1][Branch1][C][C][C][C][Ring1][Branch2][C][=C][Ring2][Ring1][Ring2],[C][C][=C][C][=C][Branch2][Ring1][=Branch1][C][C][=Branch1][C][=O][N][C][=N][C][=C][Branch1][Ring2][S][Ring1][Branch1][C][O][C][C][Ring1][#Branch1][C][=C][Ring2][Ring1][Ring1],0.8722461559956831,0.9444694460614016,Cc1ccc(NC(=O)Nc2nc3c(s2)C[C@@H](C)CC3)cc1,Cc1ccc(CC(=O)Nc2nc3c(s2)COCC3)cc1,0.4482758620689655
[C][O][C][=C][C][Branch2][Ring1][N][N][C][C][C][N][Branch1][P][C@H1][Branch1][=Branch1][C][Branch1][C][N][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][S][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][=Branch2],[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][C][N][Branch2][Ring1][Branch1][C@@H1][Branch1][#Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring2][Ring1][C],0.7847871501239966,0.8499222707178479,COc1cc(NC2CCN([C@H](C(N)=O)c3ccccc3)CC2)cc(OC)c1,COc1ccccc1NC1CCN([C@@H](C(=O)N(C)C)c2ccccc2)CC1,0.5517241379310345
[C][C][=C][C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C][C][C@H1][Branch1][C][C][C@H1][Branch1][C][O][C][Ring1][Branch2][=N][O][Ring2][Ring1][C],[C][C][=C][C][Branch2][Ring1][#Branch2][C][=Branch1][C][=O][N][C][C][C][=Branch1][C][=O][N][C][C@H1][Branch1][C][C][O][C@@H1][Branch1][C][C][C][Ring1][Branch2][=N][O][Ring2][Ring1][Ring2],0.7061144162310723,0.8852629944953709,Cc1cc(NC(=O)C(=O)N2CC[C@H](C)[C@H](O)C2)no1,Cc1cc(C(=O)NCCC(=O)N2C[C@H](C)O[C@@H](C)C2)no1,0.38333333333333336
[C][NH1+1][Branch2][Ring1][Ring2][C][C][=Branch1][C][=O][N][C@@H1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][Ring1][#Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=C][C][=N][Ring1][Branch1],[C][C@H1][Branch1][C][O][C@@H1][C][C][C][C][NH1+1][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=C][C][=N][Ring1][Branch1],0.7030300877155167,0.8864563905506502,C[NH+](CC(=O)N[C@@H]1CCS(=O)(=O)C1)Cc1ccccc1-n1cccn1,C[C@H](O)[C@@H]1CCCC[NH+]1Cc1ccccc1-n1cccn1,0.36619718309859156
[C][C][=C][C][=C][C][Branch2][Ring1][=C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][N][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C][Branch1][C][C][C][=C][Ring2][Ring1][=Branch2][C],[C][C][=C][C][=C][Branch2][Ring1][#Branch2][C@H1][Branch1][C][C][C@@H1][Branch1][C][O][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][C][C][=C][Ring2][Ring1][Branch1],0.4915949348861033,0.9034203093125633,Cc1cccc(Nc2ccccc2C(=O)NNC(=O)C(=O)NC(C)C)c1C,Cc1ccc([C@H](C)[C@@H](O)C(=O)Nc2cccc(C)c2C)cc1,0.35714285714285715
[C][C][=C][C][=C][C][Branch2][Ring1][#C][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][F][=C][Ring2][Ring1][#Branch2],[C][C][=C][C][=C][C][Branch2][Ring1][#Branch1][N][C][=Branch1][C][=O][C][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring2][Ring1][Ring2],0.6900382350818951,0.9370076138751452,Cc1cccc(NC(=O)c2cccc(C)c2NC(=O)c2ccccc2F)c1,Cc1cccc(NC(=O)CN(C)C(=O)c2ccccc2)c1,0.38181818181818183
[C][O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C@@H1][Branch1][C][C][N][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][F][C][Branch1][C][F][=C][Ring1][Branch2],[C][O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C@H1][Branch1][C][C][N][C][=Branch1][C][=O][C@H1][S][C][C][C][S][C][=C][C][=Ring1][Branch1][Ring1][=Branch2],0.8345978172967079,0.8973185437989828,COc1ccc(C)cc1[C@@H](C)NC(=O)C(=O)Nc1ccc(F)c(F)c1,COc1ccc(C)cc1[C@H](C)NC(=O)[C@H]1SCCc2sccc21,0.42424242424242425
[C][C@H1][Branch2][Ring1][O][C][C][=Branch1][C][=O][N][C][=C][C][=C][N][=C][Branch1][=Branch1][C][C][C][Ring1][Ring1][O][C][Ring1][Branch2][=C][Ring1][N][N][C][=Branch1][C][=O][C][C][C][C][C][Ring1][Branch1],[C][C][=C][C][=C][Branch2][Ring1][#Branch1][N][C][=Branch1][C][=O][C@@H1][Branch1][C][C][N][C][=Branch1][C][=O][C][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring2],0.8268046937360493,0.8944338644358281,C[C@H](CC(=O)Nc1ccc2nc(C3CC3)oc2c1)NC(=O)C1CCCC1,Cc1ccc(NC(=O)[C@@H](C)NC(=O)C2CCCCC2)cc1,0.375
[C][C@H1][C][C][C][C][C@@H1][Ring1][=Branch1][N][C][=Branch1][C][=O][C][S@@][=Branch1][C][=O][C][C][N][=C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=Ring1][O],[C][C][C][C][C][Branch2][Ring1][#Branch1][NH1+1][Branch1][C][C][C][C][N][=C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=Ring1][O][C][C][Ring2][Ring1][Ring2],0.8567671989907298,0.9304325375995749,C[C@H]1CCCC[C@@H]1NC(=O)C[S@@](=O)Cc1ncn(-c2ccccc2)n1,CC1CCC([NH+](C)Cc2ncn(-c3ccccc3)n2)CC1,0.4032258064516129
[C][C][N][Branch1][C][C][C@@H1][Branch2][Ring1][O][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][C][C][Branch1][=Branch2][N][C][C][O][C][Ring1][Branch1][=O][=C][Ring1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1],[C][C][=C][C][Branch2][Ring1][N][C@@H1][Branch1][C][C][NH2+1][C@@H1][Branch1][C][C][C][=C][C][=C][C][Branch1][=Branch2][N][C][C][O][C][Ring1][Branch1][=O][=C][Ring1][N][=C][Branch1][C][C][O][Ring2][Ring1][#Branch1],0.8476395527082561,0.9159354495526179,CCN(C)[C@@H](C(=O)Nc1ccc(C)c(N2CCOC2=O)c1)c1ccccc1,Cc1cc([C@@H](C)[NH2+][C@@H](C)c2cccc(N3CCOC3=O)c2)c(C)o1,0.3561643835616438
[C][C][Branch1][C][C][C][C][N][Branch2][Ring1][Branch1][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][O][Ring1][#Branch1][C][Ring2][Ring1][C],[C][C][Branch1][C][C][C][C][N][Branch2][Ring1][=N][C][=Branch1][C][=O][C][N][=C][Branch1][=Branch1][C][C][C][Ring1][Ring1][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=Ring1][=C][C][Ring2][Ring1][=Branch1],0.7785076835109838,0.8753921258196624,CC1(C)CCN(C(=O)c2ccc3c(c2)OCCO3)C1,CC1(C)CCN(C(=O)c2nc(C3CC3)n(-c3ccccc3)n2)C1,0.3559322033898305
[C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][N][C][N][C][C][Branch2][Ring1][C][C][=N][C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][=N][O][Ring1][O][C][Ring1][#C][C][=C][Ring2][Ring1][=Branch1],[C][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C@@H1][C][C][N][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][C][C][=C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][O][N][=Ring1][O][C][Ring2][Ring1][C],0.654007990949368,0.8584184255798047,COC(=O)c1ccc(CN2CC(c3nc(-c4cccnc4)no3)C2)cc1,CCNS(=O)(=O)[C@@H]1CCN(C(=O)c2cc(-c3cccnc3)on2)C1,0.35443037974683544
[C][C][O][C][=N][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][N][Branch2][Ring1][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring1][P],[C][C][C][=NH1+1][C][=C][N][Ring1][Branch1][C][C][N][C][C][N][Branch1][P][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring1][S],0.8221969746839269,0.8983410042749523,CCOc1ncccc1C(=O)N1CCN(CC(=O)Nc2ccc(F)cc2)CC1,CCc1[nH+]ccn1CCN1CCN(C(=O)Nc2ccc(F)cc2)CC1,0.38571428571428573
[O][=C][Branch2][Ring1][#Branch1][C][N][C][C][N][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][Ring1][N][=O][N][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring1][=Branch2],[C][C][=C][S][C][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][C][N][C][C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][O][=O][=N][Ring2][Ring1][Branch1],0.7104156337714765,0.9412684633967603,O=C(CN1CCN(c2ccc(Cl)cc2)C1=O)NCc1nc2ccccc2[nH]1,Cc1csc(NC(=O)CN2CCN(c3ccccc3)C2=O)n1,0.4411764705882353
[C][O][C][=C][C][=C][C][Branch2][Ring1][N][C][N][C][C][N][Branch1][P][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][F][C][C][Ring1][S][=C][Ring2][Ring1][#Branch1][O][C],[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][N][C][C][N][Branch1][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][C][Ring1][=N],0.7811674182237,0.8532531997386354,COc1cccc(CN2CCN(C(=O)c3ccc(Cl)cc3F)CC2)c1OC,COc1ccccc1CC(=O)N1CCN(c2cccc(Cl)c2)CC1,0.4444444444444444
[C][C][Branch2][Ring1][Ring2][C][N][C][=Branch1][C][=O][N][N][C][=Branch1][C][=O][C@H1][C][C][C][O][Ring1][Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][=Branch1],[C][C][Branch1][C][C][C][=C][S][C][Branch2][Ring1][=Branch2][C][N][C][=Branch1][C][=O][N][C][C][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=N][Ring2][Ring1][Branch1],0.7353185144759012,0.8657054883057987,CC1(CNC(=O)NNC(=O)[C@H]2CCCO2)Cc2ccccc2C1,CC(C)c1csc(CNC(=O)NCC2(C)Cc3ccccc3C2)n1,0.423728813559322
[C][C][=C][C][=C][Branch2][Ring1][=N][C][=Branch1][C][=O][N][C][C][C][Branch1][#C][C][C][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][C][C][Ring1][S][C][=N][Ring2][Ring1][Branch2],[C][C][C@H1][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][N][=C][Ring1][#Branch2][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1],0.8358445053596206,0.8970213136434699,Cc1ccc(C(=O)N2CCC(CCC(=O)N3CCOCC3)CC2)cn1,CC[C@H](NC(=O)c1ccc(C(F)(F)F)nc1)C(=O)N1CCOCC1,0.36231884057971014
[C][C][=C][C][=C][Branch2][Ring1][N][O][C][C][=Branch1][C][=O][N][C][=N][N][=C][Branch1][N][C][=C][C][=C][C][Branch1][C][Br][=C][Ring1][#Branch1][O][Ring1][N][C][=C][Ring2][Ring1][#Branch1],[C][C][=C][C][=C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][C][Br][C][=N][Ring1][#Branch1][C][=C][Ring2][Ring1][C],0.7191308788999784,0.9409261967626341,Cc1ccc(OCC(=O)Nc2nnc(-c3cccc(Br)c3)o2)cc1,Cc1ccc(NC(=O)COc2ccc(Br)cn2)cc1,0.4
